"Hole_Id","Project_Id","Easting","Northing","Elevation","Td","CAMPANA","Drill_Type","Start_Date","End_Date","HL_MOD2025","Collar_Type","Start_Year"
"AD24-0035","QE",326779.99500000,8108980.16900000,3609.17000000,60.00000000,"AD2024","RC",12/3/2024 00:00:00,13/3/2024 00:00:00,1,"DDH",2024
"AD24-0036","QE",326806.02900000,8108977.43900000,3611.94300000,60.00000000,"AD2024","RC",13/3/2024 00:00:00,13/3/2024 00:00:00,1,"DDH",2024
"AD24-0037","QE",326840.01700000,8108977.77100000,3615.29300000,60.00000000,"AD2024","RC",13/3/2024 00:00:00,13/3/2024 00:00:00,1,"DDH",2024
"AD24-0038","QE",326859.68300000,8108977.78600000,3617.01100000,60.00000000,"AD2024","RC",13/3/2024 00:00:00,13/3/2024 00:00:00,1,"DDH",2024
"AD24-0039","QE",326877.71500000,8108977.08800000,3618.47200000,60.00000000,"AD2024","RC",14/3/2024 00:00:00,14/3/2024 00:00:00,1,"DDH",2024
"AD24-0041","QE",326920.89200000,8108987.36400000,3623.01200000,25.00000000,"AD2024","RC",14/3/2024 00:00:00,14/3/2024 00:00:00,1,"DDH",2024
"AD24-0047","QE",327178.95700000,8107841.71600000,3648.55600000,75.00000000,"AD2024","RC",8/7/2024 00:00:00,9/7/2024 00:00:00,1,"DDH",2024
"AD24-0048","QE",327178.50800000,8107821.02800000,3648.42300000,75.00000000,"AD2024","RC",7/7/2024 00:00:00,7/7/2024 00:00:00,1,"DDH",2024
"AD24-0051","QE",327200.03300000,8107823.01400000,3648.16500000,75.00000000,"AD2024","RC",8/7/2024 00:00:00,8/7/2024 00:00:00,1,"DDH",2024
"AD24-0052","QE",327199.68000000,8107841.34100000,3648.54600000,75.00000000,"AD2024","RC",7/7/2024 00:00:00,7/7/2024 00:00:00,1,"DDH",2024
"AD24-0053","QE",327199.48800000,8107860.14900000,3648.82800000,75.00000000,"AD2024","RC",6/7/2024 00:00:00,7/7/2024 00:00:00,1,"DDH",2024
"AD24-0057","QE",327222.50200000,8107858.07700000,3647.31800000,75.00000000,"AD2024","RC",5/7/2024 00:00:00,5/7/2024 00:00:00,1,"DDH",2024
"AD24-0058","QE",327220.42400000,8107839.15100000,3647.25800000,75.00000000,"AD2024","RC",4/7/2024 00:00:00,5/7/2024 00:00:00,1,"DDH",2024
"AD24-0059","QE",327225.07900000,8107819.02100000,3647.17000000,75.00000000,"AD2024","RC",4/7/2024 00:00:00,4/7/2024 00:00:00,1,"DDH",2024
"AD24-0060","QE",327252.70500000,8107852.38900000,3647.41300000,75.00000000,"AD2024","RC",2/7/2024 00:00:00,2/7/2024 00:00:00,1,"DDH",2024
"AD24-0063","QE",327239.41100000,8107819.96600000,3647.39100000,75.00000000,"AD2024","RC",5/7/2024 00:00:00,6/7/2024 00:00:00,1,"DDH",2024
"AD24-0064","QE",327237.54600000,8107840.01300000,3647.41700000,75.00000000,"AD2024","RC",3/7/2024 00:00:00,4/7/2024 00:00:00,1,"DDH",2024
"AD24-0065","QE",326940.33500000,8109079.84400000,3660.03900000,90.00000000,"AD2024","RC",6/4/2024 00:00:00,6/4/2024 00:00:00,1,"DDH",2024
"AD24-0066","QE",326919.71800000,8109079.99300000,3660.17000000,90.00000000,"AD2024","RC",6/4/2024 00:00:00,7/4/2024 00:00:00,1,"DDH",2024
"AD24-0071","QE",327257.79500000,8107858.50500000,3647.28500000,90.00000000,"AD2024","RC",29/6/2024 00:00:00,29/6/2024 00:00:00,1,"DDH",2024
"AD24-0072","QE",327263.26000000,8107840.50500000,3647.27500000,75.00000000,"AD2024","RC",2/7/2024 00:00:00,2/7/2024 00:00:00,1,"DDH",2024
"AD24-0073","QE",327261.06600000,8107819.80800000,3647.23700000,75.00000000,"AD2024","RC",6/6/2024 00:00:00,6/7/2024 00:00:00,1,"DDH",2024
"AD24-0077","QE",327282.45300000,8107823.04000000,3647.00400000,75.00000000,"AD2024","RC",2/7/2024 00:00:00,2/7/2024 00:00:00,1,"DDH",2024
"AD24-0078","QE",327279.63400000,8107838.36100000,3647.31100000,75.00000000,"AD2024","RC",1/7/2024 00:00:00,1/7/2024 00:00:00,1,"DDH",2024
"AD24-0079","QE",327280.05000000,8107860.23300000,3647.00000000,90.00000000,"AD2024","RC",28/6/2024 00:00:00,29/6/2024 00:00:00,1,"DDH",2024
